gene,base_mean,log2fc,pvalue,padj
ENSMUSG00000023021,172.4755065367813,-0.1539490175935342,0.1025723826568393,0.3640807390483425
ENSMUSG00000058407,1136.0261123543057,0.10025783661526708,0.10263003027657346,0.3640907253094025
ENSMUSG00000103926,73.06600773104245,-0.3111719306219091,0.10263154187096361,0.3640907253094025
ENSMUSG00000006344,239.53308164399803,-0.1690656668860478,0.10266110713474073,0.3640907253094025
ENSMUSG00000100783,148.65396507557816,-0.25423602068364437,0.1026642757157224,0.3640907253094025
ENSMUSG00000078653,14.45782189998256,-0.510055800393207,0.10270213526097377,0.3641019914763542
ENSMUSG00000036208,234.36305253106562,-0.16077944588791543,0.10273314295838507,0.3641019914763542
ENSMUSG00000005804,552.4380188839077,0.09567439454099591,0.1027764519176702,0.3641019914763542
ENSMUSG00000061607,457.78040194674554,-0.12344087148275058,0.10279092148631047,0.3641019914763542
ENSMUSG00000067149,21.085952979587557,0.9947480315603848,0.10280413476022812,0.3641019914763542
ENSMUSG00000058709,2664.490235818948,0.10050029837095761,0.10281943951956479,0.3641019914763542
ENSMUSG00000028453,50.38439852581026,-0.26818168437334067,0.10283143528294951,0.3641019914763542
ENSMUSG00000086894,19.15481079763521,0.42410787254031757,0.10284561726330685,0.3641019914763542
ENSMUSG00000022883,176.6513375740542,-0.23431465456989173,0.10294144984490339,0.3643623649089252
ENSMUSG00000022833,230.25832607124698,-0.1457932369328219,0.10296782247076057,0.3643768245832174
ENSMUSG00000018651,494.0742072365176,-0.10794646026190816,0.1031502352918666,0.36481402322882167
ENSMUSG00000121849,37.6921701235296,-0.3677350932991575,0.10315626985463604,0.36481402322882167
ENSMUSG00000033809,280.70081477781986,0.16442706343794675,0.10316884916760076,0.36481402322882167
ENSMUSG00000057265,77.28485946288977,-0.26949199744850494,0.10318062532326572,0.36481402322882167
ENSMUSG00000032332,2884.981964778936,1.074936696692597,0.10321165483921795,0.3648448313440809
ENSMUSG00000020986,4879.380057527174,-0.0909731488377498,0.10325932471160003,0.36493443573496515
ENSMUSG00000032997,174.02376113602563,0.1845334498014328,0.10342401721045075,0.36535869940315285
ENSMUSG00000091405,113.20474170750627,0.19639910951313042,0.10342507857243352,0.36535869940315285
ENSMUSG00000103851,109.6768732140949,0.21441271412418925,0.10346757658285341,0.36535869940315285
ENSMUSG00000012640,925.1856481569506,-0.11122812636593074,0.10346876128427412,0.36535869940315285
ENSMUSG00000016664,2421.1794926784505,0.11532345532040737,0.10367261841168063,0.36599949004806015
ENSMUSG00000052658,29.185671529037936,-0.346715676247406,0.10373058753312143,0.36610423007035453
ENSMUSG00000120081,1269.419384977515,-0.1027151220544821,0.1037470730880147,0.36610423007035453
ENSMUSG00000031079,19.09286641970223,-0.4467813564731314,0.10377793550059948,0.3661341103796506
ENSMUSG00000062101,141.64040113953482,-0.18006659495541188,0.10394224587141647,0.36656144738451657
ENSMUSG00000031373,48.640715677879165,-0.302216173960717,0.10394390299557275,0.36656144738451657
ENSMUSG00000080875,63.82041679355451,0.35617695114022085,0.1039961767649226,0.3666667013003493
ENSMUSG00000037640,526.4315133386607,-0.10567566823174822,0.10406168868976733,0.3667457770511153
ENSMUSG00000021537,420.0195084074398,-0.11850555768765018,0.10406346930944546,0.3667457770511153
ENSMUSG00000029759,922.13844664204,0.10292578733537398,0.10410745606811318,0.36677025877408986
ENSMUSG00000078606,2028.56954888725,0.23002524655306428,0.10411528356294275,0.36677025877408986
ENSMUSG00000069274,48.93007295801524,0.34437887399580863,0.10415431488285691,0.3668287147823842
ENSMUSG00000044231,209.72214509158346,-0.1349154735362554,0.1042241027126177,0.3669505998780946
ENSMUSG00000039063,158.62288024411464,-0.17359345929687447,0.104250967907279,0.3669505998780946
ENSMUSG00000043300,60.83454010660713,-0.27647810098236497,0.1042666729185651,0.3669505998780946
ENSMUSG00000028426,5593.764140555842,0.059521265038393945,0.10429695741331832,0.3669505998780946
ENSMUSG00000021794,5515.8239865342775,0.08507175623030486,0.10430114610272832,0.3669505998780946
ENSMUSG00000097324,969.6492761678055,-0.20897374308179748,0.10435467777391877,0.3670599455520219
ENSMUSG00000057596,72.50513328539661,0.36038635433497956,0.10439203528551509,0.36710262917950953
ENSMUSG00000034413,430.6772649828181,-0.28027464519032,0.10442971741718275,0.36710262917950953
ENSMUSG00000023143,219.26641299719722,-0.15413114524188692,0.10445954055690615,0.36710262917950953
ENSMUSG00000029504,461.8054419484774,-0.13072123213883655,0.10446586558383919,0.36710262917950953
ENSMUSG00000021690,4925.156863129797,0.10725898708722127,0.1044790833428502,0.36710262917950953
ENSMUSG00000071660,770.1883524159512,0.10455819333479936,0.10467453304865751,0.3677103439648693
ENSMUSG00000029426,6517.836626844805,0.08614500015700603,0.10471552805315552,0.3677753315018345
ENSMUSG00000002803,613.8845751643985,-0.12668330991483617,0.10481167777069848,0.36803396045385517
ENSMUSG00000021835,145.443581464429,-0.17931198201810378,0.10485844735514496,0.3681191229996274
ENSMUSG00000103507,109.82118230132579,-0.19967763855112147,0.10497169328022998,0.36843133607771694
ENSMUSG00000003585,15.692589309425117,-0.5395376717861972,0.10499245181883193,0.36843133607771694
ENSMUSG00000022272,6359.014363126946,0.07859576717533616,0.10510098250240534,0.3687330392557564
ENSMUSG00000007888,72.67482100073869,-0.266795636796009,0.10514490478964723,0.36878559834091773
ENSMUSG00000040563,21.639001014651004,-0.429126323838756,0.1051970853137158,0.36878559834091773
ENSMUSG00000021000,3143.88012513482,-0.0867553907878282,0.10521251836872952,0.36878559834091773
ENSMUSG00000022685,405.26413470172685,-0.12639467824434863,0.10522338380434829,0.36878559834091773
ENSMUSG00000097586,52.234656215250105,-0.31920965546395436,0.10523907834480647,0.36878559834091773
ENSMUSG00000103706,190.59221371403586,-0.23774687979642126,0.10525130600395878,0.36878559834091773
ENSMUSG00000012848,5401.6586306665295,0.10733975189422251,0.10530368318663418,0.36889006137096253
ENSMUSG00000121759,49.9963438119431,-0.3192723108601319,0.10537897339014451,0.36907472921068396
ENSMUSG00000044813,166.51161402388504,0.21038781762690928,0.10544433676771617,0.3692245581099575
ENSMUSG00000027890,283.22710565113675,-0.14661665535940152,0.10551222313472657,0.36929526427426906
ENSMUSG00000030116,347.981614917988,0.2075463791122236,0.10551226167481528,0.36929526427426906
ENSMUSG00000024247,3122.3690331598405,0.11842544796922924,0.10554509692620186,0.36929526427426906
ENSMUSG00000020589,333.2505265766825,0.19865160851759203,0.10555488225296099,0.36929526427426906
ENSMUSG00000046330,3416.2362389798805,0.09279839769459852,0.10559124971644149,0.36931857646494026
ENSMUSG00000020389,139.78491186421613,-0.1649574130580219,0.10560672487452417,0.36931857646494026
ENSMUSG00000034820,1253.658026754368,-0.08548282091794897,0.10567415544225726,0.3694753565708862
ENSMUSG00000037296,243.58963000107346,0.13742221651336844,0.10578142492278224,0.3697713312085881
ENSMUSG00000070934,1076.833118791835,-0.09085857766473777,0.10582216626604617,0.36983467214270815
ENSMUSG00000021905,1277.0194370743266,0.11227061300346751,0.10586769110240764,0.3699147001139693
ENSMUSG00000024966,2726.1244206958977,0.11333433927024435,0.10593227359822052,0.37002417838331764
ENSMUSG00000062861,139.0278720261238,-0.20087633251707138,0.10594428888692335,0.37002417838331764
ENSMUSG00000106044,19.046032390113307,0.4422325422883355,0.10625056351815865,0.37100239560776316
ENSMUSG00000016758,26.83550689483337,0.4403993773372145,0.1062697546413331,0.37100239560776316
ENSMUSG00000027513,50.86712761000953,-1.01903131710049,0.10633953744798669,0.3711667586970825
ENSMUSG00000109279,316.7261708570568,0.24089661177379412,0.10639522701362877,0.37128187117306655
ENSMUSG00000045128,7039.818314908011,0.09195010615010471,0.10646581875538794,0.37138182565639577
ENSMUSG00000047539,1212.2767569594826,0.06495389763300596,0.10648300602782207,0.37138182565639577
ENSMUSG00000104877,88.27691291801641,-0.2699253457740699,0.10649201777950842,0.37138182565639577
ENSMUSG00000020464,690.5393356551931,0.11539504165062364,0.10656371552340949,0.3714232936705962
ENSMUSG00000054091,325.86017213983524,-0.13047343688987673,0.10656687716728583,0.3714232936705962
ENSMUSG00000053012,819.4716963708521,0.10386423602981579,0.1065720637720207,0.3714232936705962
ENSMUSG00000063108,1159.2776643461818,-0.06645340456960214,0.10678229101250691,0.3720766572385924
ENSMUSG00000045690,78.30799755032994,-0.2143219963824501,0.10682817824176208,0.37209826386472156
ENSMUSG00000029838,51.43910617924539,0.4058798714712355,0.1068340112900485,0.37209826386472156
ENSMUSG00000069135,1058.2970923662986,-0.07001176555123405,0.10689776893683037,0.3722410275502108
ENSMUSG00000025239,3613.311993994826,0.06589567272363799,0.10695973336454775,0.3722992214021448
ENSMUSG00000020386,10485.403450880063,-0.12750098781012062,0.10696002464529171,0.3722992214021448
ENSMUSG00000112188,295.35811935562145,0.4053713810163186,0.1070433894485412,0.37246264697960263
ENSMUSG00000097536,309.9172309590269,-0.16602896685245117,0.10705254010380774,0.37246264697960263
ENSMUSG00000035824,193.3061854386069,-0.15586728032279196,0.107105357920772,0.37256712694610666
ENSMUSG00000025212,691.1967599047167,-0.11450800734067235,0.10718301897368793,0.37275796154027313
ENSMUSG00000003437,954.7020634148947,0.08664731585789008,0.10729003473944623,0.3730507822108053
ENSMUSG00000120380,29.324088296561722,0.36735206352218863,0.10732012437768496,0.3730760606954649
ENSMUSG00000024558,38.27946660718621,0.42780079170583357,0.1074054111497974,0.3732931689813005
ENSMUSG00000041378,367.1398965251663,-0.4544787710833111,0.10744253842718107,0.3733401626224317
ENSMUSG00000038417,516.1124604601579,-0.12582594652629814,0.10746460366390381,0.3733401626224317
ENSMUSG00000066415,2419.3236598983326,-0.05820190797660289,0.10752642986054112,0.37347558992776436
ENSMUSG00000025140,73.94809605791319,0.22317319349552123,0.1075527259196678,0.3734875777528991
ENSMUSG00000027715,14.262875142860823,0.6975040968891016,0.1076363229584089,0.37369850160268153
ENSMUSG00000078453,40.09721044942683,0.3332758219105498,0.10768077547729164,0.37370829416081064
ENSMUSG00000027479,1821.5033367902804,0.06498894359670035,0.10769887648690178,0.37370829416081064
ENSMUSG00000005078,248.5583958179495,-0.15851256152107165,0.10770771803081167,0.37370829416081064
ENSMUSG00000020097,479.4595555591457,-0.09430648906764873,0.10777697134785993,0.37386923500236835
ENSMUSG00000057751,51.717623350403166,0.35722891996441547,0.10789097494130737,0.3741853095705206
ENSMUSG00000100937,29.37645580961308,-0.4732434878233411,0.10794211776996464,0.37428328386450727
ENSMUSG00000028364,536.139674934241,0.8861342249861258,0.1081494992515261,0.3749228505647159
ENSMUSG00000035722,1115.4144162429398,-0.0820179390578876,0.10828088000951785,0.3752987295475106
ENSMUSG00000025135,663.4031603219463,0.13329311694591012,0.1083908915695571,0.3756003998030286
ENSMUSG00000025133,1075.0958461755092,0.08219756461004138,0.10845745774701483,0.37570840501301067
ENSMUSG00000026269,2638.6449948076274,-0.07995640658607367,0.10846802077566887,0.37570840501301067
ENSMUSG00000020818,693.0080412744368,-0.10597570029230702,0.1085608656596188,0.37594013944937954
ENSMUSG00000121227,50.34015963651414,0.3406775249237842,0.10858091250106858,0.37594013944937954
ENSMUSG00000044864,670.8819750404608,0.1528883869554975,0.10871629294530769,0.37632917073106825
ENSMUSG00000051515,42.80073696227228,-0.3015856450057256,0.10893255245545082,0.3769970766103
ENSMUSG00000032434,472.11461845521785,0.15921235583066343,0.10897298161137418,0.3769970766103
ENSMUSG00000053141,22.043541015374334,0.554968148774299,0.10897841972354749,0.3769970766103
ENSMUSG00000018822,229.794100898812,0.20818659300818596,0.10901512518306136,0.37704427366572246
ENSMUSG00000002808,4296.980233150393,-0.08084443234846142,0.10910360155950682,0.3772554878780997
ENSMUSG00000033585,130.19661290178715,-0.1922519787079525,0.10912234400731137,0.3772554878780997
ENSMUSG00000071347,761.9715037019117,-0.21649838235613203,0.10917135072224891,0.37734511901861467
ENSMUSG00000063060,329.6532681746296,-0.2056626031734124,0.10925825134761538,0.3775656629216157
ENSMUSG00000038324,5016.32983563984,-0.07364471822140803,0.10931881425739963,0.3776951171374105
ENSMUSG00000078868,46.61203210782583,0.29921720109522953,0.10935795395790303,0.3777505153724396
ENSMUSG00000031683,1003.3036381822108,-0.14389147014806297,0.1093935271047661,0.37779357301136907
ENSMUSG00000086370,383.50414101380375,-0.13137124995045077,0.10956715782225564,0.37824418152848743
ENSMUSG00000004268,1232.1780546130249,0.08519405359241519,0.10957027608532122,0.37824418152848743
ENSMUSG00000028111,322.27412045960756,0.9549896211345723,0.1096042853372792,0.3782817101497103
ENSMUSG00000030978,1540.8935982166897,-0.12248629226871525,0.1096464488073594,0.3783473599728828
ENSMUSG00000031931,330.00880382840865,0.14070981115086484,0.10973826182761691,0.37853182196947216
ENSMUSG00000080902,16.98010162049766,0.6425663978612455,0.10975398155256441,0.37853182196947216
ENSMUSG00000025428,83991.11351481017,0.08233407678036882,0.1097693661971538,0.37853182196947216
ENSMUSG00000111918,57.877036829891246,-0.24937614518313975,0.10981583641382557,0.3786122120475821
ENSMUSG00000029027,88.89950843362472,-0.24976599573561697,0.10988035422427646,0.3786451824840293
ENSMUSG00000034520,266.91021444000864,0.13578164388180353,0.10988178459687435,0.3786451824840293
ENSMUSG00000064127,2109.9072426242114,0.06071001571310642,0.10991471903467608,0.3786451824840293
ENSMUSG00000033088,1267.021687765354,0.18438664878754973,0.10991804000667948,0.3786451824840293
ENSMUSG00000063884,2707.790549888178,0.06407379264213209,0.10998580789949171,0.3787988146932357
ENSMUSG00000097750,370.5836278673946,-0.13375717253657718,0.11004004283591673,0.3789057835561084
ENSMUSG00000061143,427.97727818466984,-0.1081660005388678,0.11009121119304137,0.3790021503042816
ENSMUSG00000014867,4127.200379165958,0.06586317117377703,0.11013084061737362,0.379058760684935
ENSMUSG00000005413,132.14502313250026,0.2649336586199179,0.11015949037024542,0.37907756431554246
ENSMUSG00000040998,110.02188763165196,0.2623125571365564,0.11022709658024926,0.3792303876242625
ENSMUSG00000085433,96.02208992134776,-0.22410766665346987,0.1102806057427345,0.37933465669849914
ENSMUSG00000038007,224.60717115840774,0.2528893693323951,0.1103294824652525,0.3793941978581357
ENSMUSG00000049792,585.4146082859013,0.10130162628075784,0.11034432753167994,0.3793941978581357
ENSMUSG00000019872,2379.906060047551,-0.14040117414103379,0.11040408760804415,0.37951985456348064
ENSMUSG00000037085,183.54297781328293,-0.16870665822979639,0.1104656048858922,0.37954791070151134
ENSMUSG00000024259,2321.3745326768344,0.07798657468919244,0.11048454534311831,0.37954791070151134
ENSMUSG00000021013,143.98260562149167,-0.237701025469484,0.1105073440588274,0.37954791070151134
ENSMUSG00000079139,174.417117822603,0.1747976600753715,0.1105237973904803,0.37954791070151134
ENSMUSG00000029683,6362.33508925745,0.18854209935088986,0.11053604973721078,0.37954791070151134
ENSMUSG00000106220,21.23129943154893,0.49417750983249803,0.11055154142520014,0.37954791070151134
ENSMUSG00000097207,85.16041180119605,-0.21124834480567717,0.11059631751943606,0.3796219179351796
ENSMUSG00000020936,2305.5983949290785,-0.0699709763985478,0.11075756956755865,0.3800714708014673
ENSMUSG00000040167,1426.443140776936,0.09311959049452014,0.11079659738815983,0.3800714708014673
ENSMUSG00000078866,593.6735318362615,-0.15492593638660038,0.11079702916629722,0.3800714708014673
ENSMUSG00000071646,1426.980482852033,0.07125332015465714,0.11085413721667786,0.38018760003261304
ENSMUSG00000065649,664.2701521314792,-0.26964903426111436,0.11090847627591523,0.38029418595531417
ENSMUSG00000024181,1147.045405797122,0.11358240232878683,0.11105016123265457,0.38070016481288943
ENSMUSG00000097295,518.3258146555976,-0.24108538429653326,0.11107354705065414,0.380700507490806
ENSMUSG00000115205,11.6177250344185,0.5595951871271917,0.11113754418225287,0.3808094125164858
ENSMUSG00000003731,5438.118616620949,0.049476783052877164,0.1111519063262995,0.3808094125164858
ENSMUSG00000034487,288.73285649097835,-0.13813546716638594,0.11121024607932546,0.3808684452724161
ENSMUSG00000060126,38565.51424509292,0.09757684359558652,0.11121572926359499,0.3808684452724161
ENSMUSG00000019841,4583.569216039479,0.09199079623627039,0.11129449222271955,0.38105835672235433
ENSMUSG00000028088,451.66586042636806,-0.10870902240477494,0.11137390745412754,0.3812504214756137
ENSMUSG00000100967,90.34050669963996,-0.21703197989239592,0.11146111838252143,0.38146763724872323
ENSMUSG00000018593,5679.21222839358,0.32023358287507625,0.11148402781664932,0.38146763724872323
ENSMUSG00000044952,199.5652964621706,-0.17073545843977742,0.11156524308406071,0.3815235671136054
ENSMUSG00000045193,773.9550131416637,-0.12382672323337864,0.11157985439050408,0.3815235671136054
ENSMUSG00000120134,90.56119446274154,0.2903945682135096,0.11158459263781684,0.3815235671136054
ENSMUSG00000002006,49.4577762405818,-0.2832431896135304,0.11160463944078107,0.3815235671136054
ENSMUSG00000004535,3741.562675065808,-0.07823127299239059,0.11165679491212073,0.3815235671136054
ENSMUSG00000084799,85.40793504271177,-0.2257392221924606,0.11171711337069623,0.3815235671136054
ENSMUSG00000048897,1418.3839472055042,-0.08417152221377826,0.1117383510519984,0.3815235671136054
ENSMUSG00000087390,32.55768831622366,-0.4078829591048119,0.11173887880723385,0.3815235671136054
ENSMUSG00000038641,27.537996911031,-0.4320867821740264,0.11175182808953223,0.3815235671136054
ENSMUSG00000000901,83.27688671042682,-0.3055915487266599,0.11175705399515987,0.3815235671136054
ENSMUSG00000067150,1017.1144788717233,-0.06775413072954029,0.11175707155832505,0.3815235671136054
ENSMUSG00000028854,842.9085628788771,0.11407846203141485,0.11179940501130183,0.3815299229466675
ENSMUSG00000049553,2943.0448963430194,0.0827794765099328,0.11180560651033604,0.3815299229466675
ENSMUSG00000025645,182.01900598164215,0.17154134381184177,0.11192430110992574,0.38185525852382635
ENSMUSG00000032743,558.0757019710749,-0.089980511891861,0.11198082033173473,0.3819488296181363
ENSMUSG00000033697,255.41933809745544,-0.13506676223659042,0.1119984518434978,0.3819488296181363
ENSMUSG00000113326,207.1566487452184,0.18558109790796667,0.11205248329348273,0.3820509832990736
ENSMUSG00000030534,152.26131882743655,-0.20155424232378896,0.11207514318321346,0.3820509832990736
ENSMUSG00000120664,42.04967353033491,-0.2738018412025273,0.11221513226752049,0.3824484464126939
ENSMUSG00000110138,12.17292450651935,-0.7550408892983407,0.11227644656710166,0.38256015754110595
ENSMUSG00000109199,33.87923276121572,-0.30363832683088265,0.11229470891429245,0.38256015754110595
ENSMUSG00000068798,1926.6893374273734,0.07140843386294077,0.11239461576983643,0.38282074442105335
ENSMUSG00000032698,177.42867493066169,0.16753489899295587,0.1124810206287597,0.3830352439615897
ENSMUSG00000028483,707.7507814697439,-0.09383654776500387,0.11255969333570397,0.3832233291015044
ENSMUSG00000025932,1484.9499982151456,0.10122429821179477,0.1126068753893075,0.38330414443884825
ENSMUSG00000034926,251.00506798357756,0.19334758455798018,0.11267283244537417,0.38332163037475075
ENSMUSG00000110127,20.30895772509854,-0.4646651543126607,0.11269116891431538,0.38332163037475075
ENSMUSG00000028232,217.3812102781642,-0.14548096342245123,0.11273777962421533,0.38332163037475075
ENSMUSG00000035473,70.59541614696249,0.23506142878617167,0.11274361936953751,0.38332163037475075
ENSMUSG00000028582,978.903711752784,-0.08564169945753171,0.11275782526293938,0.38332163037475075
ENSMUSG00000022519,62323.69491388041,0.07628667338568167,0.1127750908602845,0.38332163037475075
ENSMUSG00000121138,221.06178406385575,0.25503248261102807,0.11280123993735673,0.38332163037475075
ENSMUSG00000038323,165.49160431413952,0.17092076946596016,0.11281606116449286,0.38332163037475075
ENSMUSG00000037922,26.262000484062654,0.4061087052755798,0.1128230280361674,0.38332163037475075
ENSMUSG00000038374,712.9403440380341,-0.08747917832688593,0.11288581744797341,0.38338814915921876
ENSMUSG00000042529,1974.4721603413407,0.12777985372923392,0.11288950700669638,0.38338814915921876
ENSMUSG00000093798,62.6965291611853,0.23322292829881924,0.11302543095642144,0.3836157238947563
ENSMUSG00000101452,23.12642041000163,-0.3798402197371897,0.11303820189058487,0.3836157238947563
ENSMUSG00000100254,48.32845099900923,-0.3402377748942582,0.11307264435208787,0.3836157238947563
ENSMUSG00000068697,40230.1667217609,0.1263717364058997,0.11307324793121094,0.3836157238947563
ENSMUSG00000097777,61.53137808186631,-0.22564125573302737,0.11308368447984658,0.3836157238947563
ENSMUSG00000022664,273.62326512806294,-0.12633861974442007,0.113133319293951,0.3836157238947563
ENSMUSG00000051390,717.4380348408549,-0.10599628109716365,0.11318578100432398,0.3836157238947563
ENSMUSG00000053510,10050.394194676745,-0.06668155876398514,0.11319528115530991,0.3836157238947563
ENSMUSG00000114081,25.701447654285186,-0.446470128666303,0.11320433696825151,0.3836157238947563
ENSMUSG00000021876,663.1281685417291,0.15572222611585734,0.11322481423289678,0.3836157238947563
ENSMUSG00000078716,1251.5522961643587,-0.10290955626880566,0.11324403858076947,0.3836157238947563
ENSMUSG00000020493,14.411630415344257,-0.48460104729780185,0.11326101077478122,0.3836157238947563
ENSMUSG00000058454,285.35222412180997,0.14717181575908256,0.11326155111872216,0.3836157238947563
ENSMUSG00000030319,5739.20598723082,-0.06344224403784103,0.11332623616210852,0.3836674821274125
ENSMUSG00000113966,20.23898025281174,-0.394478588827488,0.113328783178554,0.3836674821274125
ENSMUSG00000121092,126.5187165264819,0.1779543488355682,0.11334723461223331,0.3836674821274125
ENSMUSG00000063760,2339.9258694141217,0.09500290277572787,0.11337903884553618,0.38369569573290646
ENSMUSG00000038696,1564.442389435006,0.07538202454815233,0.11340597767491484,0.38370743563890375
ENSMUSG00000024197,1368.4689807701413,0.3472671308646935,0.11349338521976224,0.3838472845887733
ENSMUSG00000026020,658.4654994961153,-0.1047537521633765,0.11349426715408467,0.3838472845887733
ENSMUSG00000115018,63.75470692290207,-0.3657555450977183,0.11353959293632916,0.38392115923806525
ENSMUSG00000090125,26.33136301435543,0.4397456387952808,0.11356548303717619,0.3839292973893287
ENSMUSG00000025997,1964.9190067636346,0.11150234373233943,0.11365137945633458,0.38414025278718505
ENSMUSG00000018395,246.72343385068973,-0.1515416032469939,0.1138503652401597,0.38473328261913414
ENSMUSG00000115007,28.653060183032263,-0.42747023503304116,0.11394070134694069,0.3849589845672935
ENSMUSG00000055137,31.567727846768857,-0.349329592051705,0.1140280064573818,0.3851743548701932
ENSMUSG00000006392,701.0331854023417,0.08945836988132902,0.1142691248372186,0.3859090935682063
ENSMUSG00000056144,166.61682516394174,0.30528499006935,0.11429275180511984,0.38590916961212396
ENSMUSG00000030335,3373.297913167611,0.08188723165879355,0.11437670021417941,0.38604867855539793
ENSMUSG00000053600,85.32384529003731,-0.24202068465666907,0.11438129542616354,0.38604867855539793
ENSMUSG00000000088,11651.47890183779,0.07615666413758636,0.11442429901496896,0.3860564048385823
ENSMUSG00000047037,108.87148205533579,-0.17772230416902937,0.11443167745287217,0.3860564048385823
ENSMUSG00000057777,16.86908495321626,0.5898939679360153,0.11445442499557211,0.3860564048385823
ENSMUSG00000030752,368.1087628137175,-0.11375875329616596,0.11451677616695434,0.38618704074949184
ENSMUSG00000073434,69.9460866854266,-0.2355489427259333,0.1145675066335644,0.38627844214315205
ENSMUSG00000025393,91884.79835179223,0.08813888992856346,0.11471482228534235,0.386695387534652
ENSMUSG00000039463,1799.9311708989926,0.0591432196595972,0.1148022516200236,0.38691033018671733
ENSMUSG00000030880,492.3783743439983,-0.10870410585882037,0.11502120288355043,0.38754133328285195
ENSMUSG00000024772,1259.9968368218088,0.0928576190352452,0.11503688852050159,0.38754133328285195
ENSMUSG00000036391,4260.247596547248,0.08833367474816169,0.11512245712800923,0.38774533861713595
ENSMUSG00000075592,253.3434801506447,-0.20453255735201062,0.11514487852383601,0.38774533861713595
ENSMUSG00000050549,132.48789812246795,0.19415280035859558,0.11518875881396172,0.3878132244335791
ENSMUSG00000044258,175.78457718896982,-0.22581530961904026,0.1152907880242852,0.3879455870269756
ENSMUSG00000041733,2949.1135722757294,0.0971835559564141,0.11530666440857953,0.3879455870269756
ENSMUSG00000085622,184.51679320080518,-0.15434437155336783,0.11531549081589514,0.3879455870269756
ENSMUSG00000108154,32.28382428614454,-0.3190980038698303,0.11532298935415632,0.3879455870269756
ENSMUSG00000001156,281.71032512859614,-0.14381774608722517,0.11541621934183414,0.3881793396460906
ENSMUSG00000040907,27.84939148583263,0.3746795459466782,0.11547147519373571,0.3882502458173538
ENSMUSG00000036943,560.4587609284978,0.14057673484624705,0.11550401062358909,0.3882502458173538
ENSMUSG00000029062,1904.288335672006,-0.07827626655236823,0.1155085445994011,0.3882502458173538
ENSMUSG00000029430,2597.695393324983,0.08457847514451325,0.1157906554192005,0.3891184841620779
ENSMUSG00000095294,29.475940638119244,-0.3391051492134706,0.11583116887935323,0.38917463625329757
ENSMUSG00000121127,44.475251432937704,-0.26924592433774847,0.11611665326340413,0.39005022099914527
ENSMUSG00000022000,1689.46989368262,-0.06739393218397997,0.11613948717498558,0.39005022099914527
ENSMUSG00000026927,872.8006886682692,0.0751991615686799,0.11618763297454252,0.39013177479991695
ENSMUSG00000079084,648.055238311137,-0.11495313887999276,0.11623727794546457,0.3901384515191673
ENSMUSG00000062078,25811.11915218021,0.05942748645431076,0.11623734768792367,0.3901384515191673
ENSMUSG00000054280,1092.4484609294293,-0.08394482920926481,0.11631158712827011,0.3903062684973996
ENSMUSG00000022018,960.4512617616074,0.35428852649185444,0.11633509366859307,0.3903062684973996
ENSMUSG00000049823,225.0665187361523,-0.13715370060574258,0.11638529606307674,0.39034469517505066
ENSMUSG00000030505,744.3440481896796,0.09118874289366709,0.11641748040077864,0.39034469517505066
ENSMUSG00000022557,791.7741916941867,0.11304562216063624,0.11641817442495242,0.39034469517505066
ENSMUSG00000063919,36.10835509354752,0.31205962839753104,0.116476421831348,0.39043036953488425
ENSMUSG00000005763,44.16349481036476,-0.5366985301813666,0.11649148832290449,0.39043036953488425
ENSMUSG00000090086,532.7400830920626,-0.18510379285220355,0.11660745008979385,0.3906701386097745
ENSMUSG00000020440,985.7269075661642,0.11651483365251804,0.11661081879110036,0.3906701386097745
ENSMUSG00000028413,1891.819917024329,0.11307291411400433,0.11671454056618,0.39083991593650164
ENSMUSG00000019804,2598.9462724652194,0.06849564137028459,0.11671996490852042,0.39083991593650164
ENSMUSG00000037960,1072.221129914554,0.10997288604652555,0.11675665716853076,0.39083991593650164
ENSMUSG00000030725,106.51561752316184,-0.1920502392467874,0.11679760863960177,0.39083991593650164
ENSMUSG00000024563,972.3875642265238,-0.08274463285590825,0.11680485260991928,0.39083991593650164
ENSMUSG00000021596,86.8234872223229,-0.23320962334065573,0.11682194720891398,0.39083991593650164
ENSMUSG00000024376,219.37380922043306,-0.1596904651759142,0.11682942183081808,0.39083991593650164
ENSMUSG00000036062,35.94779241603454,0.360873594527326,0.11686479557583476,0.39083991593650164
ENSMUSG00000040296,314.37853309172317,0.236957308890132,0.11687664988767242,0.39083991593650164
ENSMUSG00000030996,10338.634485483211,-0.14525545526081562,0.1169298707970117,0.3909379259019109
ENSMUSG00000038524,44.08413054364996,-0.26890194293135106,0.11701086929319256,0.3910889470148933
ENSMUSG00000038279,699.3344665655941,0.10408992584532319,0.11702555781056499,0.3910889470148933
ENSMUSG00000018381,206.5344711095057,0.22640181833831471,0.11706161976061308,0.3910889470148933
ENSMUSG00000038215,260.3047236574003,-0.1464281370556971,0.11707072644754343,0.3910889470148933
ENSMUSG00000114605,67.96515858993975,-0.22985793299506627,0.11718770325677853,0.39139974679163886
ENSMUSG00000021639,411.5693139855143,-0.1340242326170438,0.11726901836220195,0.39159133603015517
ENSMUSG00000057378,44.9420902200715,-0.29416172545225905,0.11749716877067902,0.392273067639745
ENSMUSG00000097287,143.77147187184164,-0.16807503205667218,0.11756761583722992,0.3923209145118139
ENSMUSG00000068245,114.28812883450702,0.3943967604778264,0.11756843007222054,0.3923209145118139
